NUTScode,NUTSlevel,regionName,Value,Year
FI19,2,Länsi-Suomi,24200,2005
FI19,2,Länsi-Suomi,25100,2006
FI19,2,Länsi-Suomi,27800,2007
FI19,2,Länsi-Suomi,28400,2008
FI19,2,Länsi-Suomi,25700,2009
FI19,2,Länsi-Suomi,26600,2010
FI19,2,Länsi-Suomi,28000,2011
FI19,2,Länsi-Suomi,28000,2012
FI19,2,Länsi-Suomi,27200,2013
FI19,2,Länsi-Suomi,27300,2014
FI19,2,Länsi-Suomi,28300,2015
FI19,2,Länsi-Suomi,28300,2016
FI19,2,Länsi-Suomi,29000,2017
FI1B,2,Helsinki-Uusimaa,32200,2000
FI1B,2,Helsinki-Uusimaa,33200,2001
FI1B,2,Helsinki-Uusimaa,33100,2002
FI1B,2,Helsinki-Uusimaa,32600,2003
FI1B,2,Helsinki-Uusimaa,34900,2004
FI1B,2,Helsinki-Uusimaa,36100,2005
FI1B,2,Helsinki-Uusimaa,38100,2006
FI1B,2,Helsinki-Uusimaa,41600,2007
FI1B,2,Helsinki-Uusimaa,42300,2008
FI1B,2,Helsinki-Uusimaa,39400,2009
FI1B,2,Helsinki-Uusimaa,40400,2010
FI1B,2,Helsinki-Uusimaa,40500,2011
FI1B,2,Helsinki-Uusimaa,40100,2012
FI1B,2,Helsinki-Uusimaa,40000,2013
FI1B,2,Helsinki-Uusimaa,39900,2014
FI1B,2,Helsinki-Uusimaa,41500,2015
FI1B,2,Helsinki-Uusimaa,41900,2016
FI1B,2,Helsinki-Uusimaa,42400,2017
FI1C,2,Etelä-Suomi,21800,2000
FI1C,2,Etelä-Suomi,22000,2001
FI1C,2,Etelä-Suomi,22800,2002
FI1C,2,Etelä-Suomi,22700,2003
FI1C,2,Etelä-Suomi,24500,2004
FI1C,2,Etelä-Suomi,25000,2005
FI1C,2,Etelä-Suomi,25900,2006
FI1C,2,Etelä-Suomi,28100,2007
FI1C,2,Etelä-Suomi,28200,2008
FI1C,2,Etelä-Suomi,25200,2009
FI1C,2,Etelä-Suomi,25300,2010
FI1C,2,Etelä-Suomi,27000,2011
FI1C,2,Etelä-Suomi,27300,2012
FI1C,2,Etelä-Suomi,26700,2013
FI1C,2,Etelä-Suomi,27000,2014
FI1C,2,Etelä-Suomi,27900,2015
FI1C,2,Etelä-Suomi,28200,2016
FI1C,2,Etelä-Suomi,29300,2017
FI1D,2,Pohjois- ja Itä-Suomi,18400,2000
FI1D,2,Pohjois- ja Itä-Suomi,18400,2001
FI1D,2,Pohjois- ja Itä-Suomi,19300,2002
FI1D,2,Pohjois- ja Itä-Suomi,19900,2003
FI1D,2,Pohjois- ja Itä-Suomi,21400,2004
FI1D,2,Pohjois- ja Itä-Suomi,22000,2005
FI1D,2,Pohjois- ja Itä-Suomi,23100,2006
FI1D,2,Pohjois- ja Itä-Suomi,25000,2007
FI1D,2,Pohjois- ja Itä-Suomi,25500,2008
FI1D,2,Pohjois- ja Itä-Suomi,22600,2009
FI1D,2,Pohjois- ja Itä-Suomi,23800,2010
FI1D,2,Pohjois- ja Itä-Suomi,25000,2011
FI1D,2,Pohjois- ja Itä-Suomi,25100,2012
FI1D,2,Pohjois- ja Itä-Suomi,25000,2013
FI1D,2,Pohjois- ja Itä-Suomi,25200,2014
FI1D,2,Pohjois- ja Itä-Suomi,25800,2015
FI1D,2,Pohjois- ja Itä-Suomi,26300,2016
FI1D,2,Pohjois- ja Itä-Suomi,27200,2017
FI2,1,Åland,27900,2000
FI2,1,Åland,32000,2001
FI2,1,Åland,32200,2002
FI2,1,Åland,31800,2003
FI2,1,Åland,33600,2004
FI2,1,Åland,34100,2005
FI2,1,Åland,34800,2006
FI2,1,Åland,35800,2007
FI2,1,Åland,34400,2008
FI2,1,Åland,35400,2009
FI2,1,Åland,35000,2010
FI2,1,Åland,35600,2011
FI2,1,Åland,38100,2012
FI2,1,Åland,38100,2013
FI2,1,Åland,37200,2014
FI2,1,Åland,38400,2015
FI2,1,Åland,38200,2016
FI2,1,Åland,37900,2017
FI20,2,Åland,27900,2000
FI20,2,Åland,32000,2001
FI20,2,Åland,32200,2002
FI20,2,Åland,31800,2003
FI20,2,Åland,33600,2004
FI20,2,Åland,34100,2005
FI20,2,Åland,34800,2006
FI20,2,Åland,35800,2007
FI20,2,Åland,34400,2008
FI20,2,Åland,35400,2009
FI20,2,Åland,35000,2010
FI20,2,Åland,35600,2011
FI20,2,Åland,38100,2012
FI20,2,Åland,38100,2013
FI20,2,Åland,37200,2014
FI20,2,Åland,38400,2015
FI20,2,Åland,38200,2016
FI20,2,Åland,37900,2017
FR,0,France,23000,2000
FR,0,France,24000,2001
FR,0,France,24600,2002
FR,0,France,24000,2003
FR,0,France,24700,2004
FR,0,France,26000,2005
FR,0,France,26900,2006
FR,0,France,28200,2007
FR,0,France,27800,2008
FR,0,France,26400,2009
FR,0,France,27500,2010
FR,0,France,28300,2011
FR,0,France,28500,2012
FR,0,France,29000,2013
FR,0,France,29500,2014
FR,0,France,30600,2015
FR,0,France,30400,2016
FR,0,France,31200,2017
FR1,1,Île de France,35800,2000
FR1,1,Île de France,37200,2001
FR1,1,Île de France,38300,2002
FR1,1,Île de France,37100,2003
FR1,1,Île de France,37800,2004
FR1,1,Île de France,40100,2005
FR1,1,Île de France,41200,2006
FR1,1,Île de France,44000,2007
FR1,1,Île de France,45600,2008
FR1,1,Île de France,43000,2009
FR1,1,Île de France,46100,2010
FR1,1,Île de France,46400,2011
FR1,1,Île de France,47200,2012
FR1,1,Île de France,48600,2013
FR1,1,Île de France,49200,2014
FR1,1,Île de France,50900,2015
FR1,1,Île de France,51100,2016
FR1,1,Île de France,53100,2017
FR10,2,Île de France,35800,2000
FR10,2,Île de France,37200,2001
FR10,2,Île de France,38300,2002
FR10,2,Île de France,37100,2003
FR10,2,Île de France,37800,2004
FR10,2,Île de France,40100,2005
FR10,2,Île de France,41200,2006
FR10,2,Île de France,44000,2007
FR10,2,Île de France,45600,2008
FR10,2,Île de France,43000,2009
FR10,2,Île de France,46100,2010
FR10,2,Île de France,46400,2011
FR10,2,Île de France,47200,2012
FR10,2,Île de France,48600,2013
FR10,2,Île de France,49200,2014
FR10,2,Île de France,50900,2015
FR10,2,Île de France,51100,2016
FR10,2,Île de France,53100,2017
FR2,1,Bassin Parisien,20400,2000
FR2,1,Bassin Parisien,21000,2001
FR2,1,Bassin Parisien,21500,2002
FR2,1,Bassin Parisien,21000,2003
FR2,1,Bassin Parisien,21700,2004
FR2,1,Bassin Parisien,22600,2005
FR2,1,Bassin Parisien,23300,2006
FR2,1,Bassin Parisien,24400,2007
FR2,1,Bassin Parisien,23300,2008
FR2,1,Bassin Parisien,22100,2009
FR2,1,Bassin Parisien,22700,2010
FR2,1,Bassin Parisien,23600,2011
FR2,1,Bassin Parisien,23500,2012
FR2,1,Bassin Parisien,23900,2013
FR2,1,Bassin Parisien,24200,2014
FR2,1,Bassin Parisien,25000,2015
FR2,1,Bassin Parisien,24600,2016
FR21,2,Champagne-Ardenne,21800,2000
FR21,2,Champagne-Ardenne,22200,2001
FR21,2,Champagne-Ardenne,22600,2002
FR21,2,Champagne-Ardenne,21800,2003
FR21,2,Champagne-Ardenne,23200,2004
FR21,2,Champagne-Ardenne,24000,2005
FR21,2,Champagne-Ardenne,24600,2006
FR21,2,Champagne-Ardenne,25900,2007
FR21,2,Champagne-Ardenne,24800,2008
FR21,2,Champagne-Ardenne,23100,2009
FR21,2,Champagne-Ardenne,23700,2010
FR21,2,Champagne-Ardenne,25300,2011
FR21,2,Champagne-Ardenne,24600,2012
FR21,2,Champagne-Ardenne,25100,2013
FR21,2,Champagne-Ardenne,25300,2014
FR21,2,Champagne-Ardenne,25800,2015
FR21,2,Champagne-Ardenne,24500,2016
FR22,2,Picardie,19000,2000
FR22,2,Picardie,19700,2001
FR22,2,Picardie,20200,2002
FR22,2,Picardie,19800,2003
FR22,2,Picardie,20000,2004
FR22,2,Picardie,20900,2005
FR22,2,Picardie,21300,2006
FR22,2,Picardie,22400,2007
FR22,2,Picardie,21500,2008
FR22,2,Picardie,20300,2009
FR22,2,Picardie,21000,2010
FR22,2,Picardie,21700,2011
FR22,2,Picardie,21800,2012
FR22,2,Picardie,22100,2013
FR22,2,Picardie,22200,2014
FR22,2,Picardie,22900,2015
FR22,2,Picardie,22900,2016
FR23,2,Haute-Normandie,21000,2000
FR23,2,Haute-Normandie,21700,2001
FR23,2,Haute-Normandie,22200,2002
FR23,2,Haute-Normandie,21800,2003
FR23,2,Haute-Normandie,22400,2004
FR23,2,Haute-Normandie,23500,2005
FR23,2,Haute-Normandie,24100,2006
FR23,2,Haute-Normandie,25500,2007
FR23,2,Haute-Normandie,24200,2008
FR23,2,Haute-Normandie,22900,2009
FR23,2,Haute-Normandie,23800,2010
FR23,2,Haute-Normandie,24700,2011
FR23,2,Haute-Normandie,24800,2012
FR23,2,Haute-Normandie,25300,2013
FR23,2,Haute-Normandie,25600,2014
FR23,2,Haute-Normandie,26400,2015
FR23,2,Haute-Normandie,26100,2016
FR24,2,Centre (FR),20600,2000
FR24,2,Centre (FR),21600,2001
FR24,2,Centre (FR),22000,2002
FR24,2,Centre (FR),21500,2003
FR24,2,Centre (FR),22100,2004
FR24,2,Centre (FR),23100,2005
FR24,2,Centre (FR),23800,2006
FR24,2,Centre (FR),24800,2007
FR24,2,Centre (FR),23300,2008
FR24,2,Centre (FR),22400,2009
FR24,2,Centre (FR),23000,2010
FR24,2,Centre (FR),23700,2011
FR24,2,Centre (FR),23800,2012
FR24,2,Centre (FR),24100,2013
FR24,2,Centre (FR),24300,2014
FR24,2,Centre (FR),25200,2015
FR24,2,Centre (FR),25100,2016
FR25,2,Basse-Normandie,19300,2000
FR25,2,Basse-Normandie,19900,2001
FR25,2,Basse-Normandie,20500,2002
FR25,2,Basse-Normandie,20200,2003
FR25,2,Basse-Normandie,21000,2004
FR25,2,Basse-Normandie,21900,2005
FR25,2,Basse-Normandie,22600,2006
FR25,2,Basse-Normandie,23400,2007
FR25,2,Basse-Normandie,22500,2008
FR25,2,Basse-Normandie,21500,2009
FR25,2,Basse-Normandie,22200,2010
FR25,2,Basse-Normandie,23000,2011
FR25,2,Basse-Normandie,22800,2012
FR25,2,Basse-Normandie,23300,2013
FR25,2,Basse-Normandie,23500,2014
FR25,2,Basse-Normandie,24400,2015
FR25,2,Basse-Normandie,24100,2016
FR26,2,Bourgogne,20500,2000
FR26,2,Bourgogne,21100,2001
FR26,2,Bourgogne,21600,2002
FR26,2,Bourgogne,20900,2003
FR26,2,Bourgogne,21800,2004
FR26,2,Bourgogne,22600,2005
FR26,2,Bourgogne,23400,2006
FR26,2,Bourgogne,24700,2007
FR26,2,Bourgogne,23900,2008
FR26,2,Bourgogne,22500,2009
FR26,2,Bourgogne,22700,2010
FR26,2,Bourgogne,23600,2011
FR26,2,Bourgogne,23600,2012
FR26,2,Bourgogne,24000,2013
FR26,2,Bourgogne,24600,2014
FR26,2,Bourgogne,25800,2015
FR26,2,Bourgogne,24600,2016
FR3,1,Nord - Pas-de-Calais,18100,2000
FR3,1,Nord - Pas-de-Calais,18900,2001
FR3,1,Nord - Pas-de-Calais,19600,2002
FR3,1,Nord - Pas-de-Calais,19300,2003
FR3,1,Nord - Pas-de-Calais,19800,2004
FR3,1,Nord - Pas-de-Calais,20900,2005
FR3,1,Nord - Pas-de-Calais,21900,2006
FR3,1,Nord - Pas-de-Calais,22900,2007
FR3,1,Nord - Pas-de-Calais,22700,2008
FR3,1,Nord - Pas-de-Calais,21600,2009
FR3,1,Nord - Pas-de-Calais,22100,2010
FR3,1,Nord - Pas-de-Calais,23000,2011
FR3,1,Nord - Pas-de-Calais,22800,2012
FR3,1,Nord - Pas-de-Calais,23400,2013
FR3,1,Nord - Pas-de-Calais,23900,2014
FR3,1,Nord - Pas-de-Calais,24900,2015
FR3,1,Nord - Pas-de-Calais,24300,2016
FR30,2,Nord - Pas-de-Calais,18100,2000
FR30,2,Nord - Pas-de-Calais,18900,2001
FR30,2,Nord - Pas-de-Calais,19600,2002
FR30,2,Nord - Pas-de-Calais,19300,2003
FR30,2,Nord - Pas-de-Calais,19800,2004
FR30,2,Nord - Pas-de-Calais,20900,2005
FR30,2,Nord - Pas-de-Calais,21900,2006
FR30,2,Nord - Pas-de-Calais,22900,2007
FR30,2,Nord - Pas-de-Calais,22700,2008
FR30,2,Nord - Pas-de-Calais,21600,2009
FR30,2,Nord - Pas-de-Calais,22100,2010
FR30,2,Nord - Pas-de-Calais,23000,2011
FR30,2,Nord - Pas-de-Calais,22800,2012
FR30,2,Nord - Pas-de-Calais,23400,2013
FR30,2,Nord - Pas-de-Calais,23900,2014
FR30,2,Nord - Pas-de-Calais,24900,2015
FR30,2,Nord - Pas-de-Calais,24300,2016
FR4,1,Est (FR),20600,2000
FR4,1,Est (FR),21500,2001
FR4,1,Est (FR),21900,2002
FR4,1,Est (FR),21300,2003
FR4,1,Est (FR),21900,2004
FR4,1,Est (FR),22700,2005
FR4,1,Est (FR),23400,2006
FR4,1,Est (FR),24300,2007
FR4,1,Est (FR),23500,2008
FR4,1,Est (FR),22300,2009
FR4,1,Est (FR),22600,2010
FR4,1,Est (FR),23300,2011
FR4,1,Est (FR),23000,2012
FR4,1,Est (FR),23500,2013
FR4,1,Est (FR),24000,2014
FR4,1,Est (FR),25200,2015
FR4,1,Est (FR),25100,2016
FR41,2,Lorraine,19100,2000
FR41,2,Lorraine,20000,2001
FR41,2,Lorraine,20400,2002
FR41,2,Lorraine,20000,2003
FR41,2,Lorraine,20700,2004
FR41,2,Lorraine,21600,2005
FR41,2,Lorraine,22200,2006
FR41,2,Lorraine,23000,2007
FR41,2,Lorraine,21800,2008
FR41,2,Lorraine,20800,2009
FR41,2,Lorraine,21000,2010
FR41,2,Lorraine,21500,2011
FR41,2,Lorraine,21400,2012
FR41,2,Lorraine,21800,2013
FR41,2,Lorraine,22300,2014
FR41,2,Lorraine,23300,2015
FR41,2,Lorraine,23600,2016
FR42,2,Alsace,23000,2000
FR42,2,Alsace,23800,2001
FR42,2,Alsace,24100,2002
FR42,2,Alsace,23400,2003
FR42,2,Alsace,23800,2004
FR42,2,Alsace,24600,2005
FR42,2,Alsace,25300,2006
FR42,2,Alsace,26700,2007
FR42,2,Alsace,26200,2008
FR42,2,Alsace,25100,2009
FR42,2,Alsace,25300,2010
FR42,2,Alsace,26300,2011
FR42,2,Alsace,26100,2012
FR42,2,Alsace,26700,2013
FR42,2,Alsace,27200,2014
FR42,2,Alsace,28400,2015
FR42,2,Alsace,27700,2016
FR43,2,Franche-Comté,20100,2000
FR43,2,Franche-Comté,21200,2001
FR43,2,Franche-Comté,21600,2002
FR43,2,Franche-Comté,20900,2003
FR43,2,Franche-Comté,21400,2004
FR43,2,Franche-Comté,22100,2005
FR43,2,Franche-Comté,22500,2006
FR43,2,Franche-Comté,23400,2007
FR43,2,Franche-Comté,22400,2008
FR43,2,Franche-Comté,21200,2009
FR43,2,Franche-Comté,21600,2010
FR43,2,Franche-Comté,22300,2011
FR43,2,Franche-Comté,21400,2012
