Year,RegionCode,RegionName,GDPPerHead,GDPTotal,NUTSLevel,IncomePerHead,IncomeTotal,Population,CountryOrOtherGrouping
2016,TR21,"Tekirdag, Edirne, Kirklareli",20600,34760852000,2,0,0,1687420,TR
2016,TR22,"Balikesir, Çanakkale",16700,28390484300,2,0,0,1700029,TR
2016,TR31,Izmir,21800,90871447000,2,0,0,4168415,TR
2016,TR32,"Aydin, Denizli, Mugla",16400,48475530000,2,0,0,2955825,TR
2016,TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",15500,46715326000,2,0,0,3013892,TR
2016,TR41,"Bursa, Eskisehir, Bilecik",21000,81514104000,2,0,0,3881624,TR
2016,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",24400,88272563200,2,0,0,3617728,TR
2016,TR51,Ankara,26100,137562007500,2,0,0,5270575,TR
2016,TR52,"Konya, Karaman",15100,35828374000,2,0,0,2372740,TR
2016,TR61,"Antalya, Isparta, Burdur",18200,54027810200,2,0,0,2968561,TR
2016,TR62,"Adana, Mersin",14600,57354464800,2,0,0,3928388,TR
2016,TR63,"Hatay, Kahramanmaras, Osmaniye",11800,37087282000,2,0,0,3142990,TR
2016,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",13100,19849486800,2,0,0,1515228,TR
2016,TR72,"Kayseri, Sivas, Yozgat",14700,34972961100,2,0,0,2379113,TR
2016,TR81,"Zonguldak, Karabük, Bartin",13400,13716146200,2,0,0,1023593,TR
2016,TR82,"Kastamonu, Çankiri, Sinop",13600,10304869600,2,0,0,757711,TR
2016,TR83,"Samsun, Tokat, Çorum, Amasya",12800,34831628800,2,0,0,2721221,TR
2016,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",13200,33961620000,2,0,0,2572850,TR
2016,TRA1,"Erzurum, Erzincan, Bayburt",12300,13084604700,2,0,0,1063789,TR
2016,TRA2,"Agri, Kars, Igdir, Ardahan",8300,9392031000,2,0,0,1131570,TR
2016,TRB1,"Malatya, Elazig, Bingöl, Tunceli",11600,19725428800,2,0,0,1700468,TR
2016,TRB2,"Van, Mus, Bitlis, Hakkari",7700,16357487300,2,0,0,2124349,TR
2016,TRC1,"Gaziantep, Adiyaman, Kilis",12600,33582339000,2,0,0,2665265,TR
2016,TRC2,"Sanliurfa, Diyarbakir",8000,28372128000,2,0,0,3546516,TR
2016,TRC3,"Mardin, Batman, Sirnak, Siirt",8900,19346455100,2,0,0,2173759,TR
2017,TR10,Istanbul,33100,490016239600,2,0,0,14804116,TR
2017,TR21,"Tekirdag, Edirne, Kirklareli",21500,37114590000,2,0,0,1726260,TR
2017,TR22,"Balikesir, Çanakkale",17400,29857860600,2,0,0,1715969,TR
2017,TR31,Izmir,22900,96719180500,2,0,0,4223545,TR
2017,TR32,"Aydin, Denizli, Mugla",17000,50961240000,2,0,0,2997720,TR
2017,TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",16100,49005920600,2,0,0,3043846,TR
2017,TR41,"Bursa, Eskisehir, Bilecik",21800,86426863000,2,0,0,3964535,TR
2017,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",25800,95967021600,2,0,0,3719652,TR
2017,TR51,Ankara,26300,140613423400,2,0,0,5346518,TR
2017,TR52,"Konya, Karaman",15700,37788534100,2,0,0,2406913,TR
2017,TR61,"Antalya, Isparta, Burdur",18600,56121408000,2,0,0,3017280,TR
2017,TR62,"Adana, Mersin",15000,59632830000,2,0,0,3975522,TR
2017,TR63,"Hatay, Kahramanmaras, Osmaniye",12400,39555677600,2,0,0,3189974,TR
2017,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",13700,21193831500,2,0,0,1546995,TR
2017,TR72,"Kayseri, Sivas, Yozgat",15000,36018675000,2,0,0,2401245,TR
2017,TR81,"Zonguldak, Karabük, Bartin",14100,14554866000,2,0,0,1032260,TR
2017,TR82,"Kastamonu, Çankiri, Sinop",13500,10345090500,2,0,0,766303,TR
2017,TR83,"Samsun, Tokat, Çorum, Amasya",12800,35235878400,2,0,0,2752803,TR
2017,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",13700,36244500800,2,0,0,2645584,TR
2017,TRA1,"Erzurum, Erzincan, Bayburt",12600,13585408200,2,0,0,1078207,TR
2017,TRA2,"Agri, Kars, Igdir, Ardahan",8700,9771500700,2,0,0,1123161,TR
2017,TRB1,"Malatya, Elazig, Bingöl, Tunceli",11700,20028609900,2,0,0,1711847,TR
2017,TRB2,"Van, Mus, Bitlis, Hakkari",7700,16291113300,2,0,0,2115729,TR
2017,TRC1,"Gaziantep, Adiyaman, Kilis",12900,35030633700,2,0,0,2715553,TR
2017,TRC2,"Sanliurfa, Diyarbakir",8000,28909968000,2,0,0,3613746,TR
2017,TRC3,"Mardin, Batman, Sirnak, Siirt",9300,20270168400,2,0,0,2179588,TR
2018,TR10,Istanbul,33100,497467546100,2,0,0,15029231,TR
2018,TR21,"Tekirdag, Edirne, Kirklareli",21800,38550422400,2,0,0,1768368,TR
2018,TR22,"Balikesir, Çanakkale",17300,30019669300,2,0,0,1735241,TR
2018,TR31,Izmir,23400,100144441800,2,0,0,4279677,TR
2018,TR32,"Aydin, Denizli, Mugla",17100,51955357500,2,0,0,3038325,TR
2018,TR33,"Manisa, Afyonkarahisar, Kütahya, Usak",16700,51201548700,2,0,0,3065961,TR
2018,TR41,"Bursa, Eskisehir, Bilecik",22100,88822463600,2,0,0,4019116,TR
2018,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",26500,100845246500,2,0,0,3805481,TR
2018,TR51,Ankara,26000,141570676000,2,0,0,5445026,TR
2018,TR52,"Konya, Karaman",15700,38101089700,2,0,0,2426821,TR
2018,TR61,"Antalya, Isparta, Burdur",19300,59115996500,2,0,0,3063005,TR
2018,TR62,"Adana, Mersin",14900,59755049400,2,0,0,4010406,TR
2018,TR63,"Hatay, Kahramanmaras, Osmaniye",12700,41028277100,2,0,0,3230573,TR
2018,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",13700,21382603800,2,0,0,1560774,TR
2018,TR72,"Kayseri, Sivas, Yozgat",14700,35525093100,2,0,0,2416673,TR
2018,TR81,"Zonguldak, Karabük, Bartin",14500,15006369000,2,0,0,1034922,TR
2018,TR82,"Kastamonu, Çankiri, Sinop",12900,9879774600,2,0,0,765874,TR
2018,TR83,"Samsun, Tokat, Çorum, Amasya",12500,34667325000,2,0,0,2773386,TR
2018,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",13500,35551129500,2,0,0,2633417,TR
2018,TRA1,"Erzurum, Erzincan, Bayburt",12700,13619530800,2,0,0,1072404,TR
2018,TRA2,"Agri, Kars, Igdir, Ardahan",8700,9707547000,2,0,0,1115810,TR
2018,TRB1,"Malatya, Elazig, Bingöl, Tunceli",11400,19678668600,2,0,0,1726199,TR
2018,TRB2,"Van, Mus, Bitlis, Hakkari",7700,16390759000,2,0,0,2128670,TR
2018,TRC1,"Gaziantep, Adiyaman, Kilis",13300,36666903000,2,0,0,2756910,TR
2018,TRC2,"Sanliurfa, Diyarbakir",7800,28748101200,2,0,0,3685654,TR
2018,TRC3,"Mardin, Batman, Sirnak, Siirt",9400,20892449400,2,0,0,2222601,TR
2006,ME00,Crna Gora,8700,5334048300,2,0,0,613109,ME
2007,ME00,Crna Gora,10300,6330627200,2,0,0,614624,ME
2008,ME00,Crna Gora,10900,6709418700,2,0,0,615543,ME
2009,ME00,Crna Gora,9900,6109854300,2,0,0,617157,ME
2010,ME00,Crna Gora,10400,6437610400,2,0,0,619001,ME
2011,ME00,Crna Gora,10900,6756365000,2,0,0,619850,ME
2012,ME00,Crna Gora,10500,6513234000,2,0,0,620308,ME
2013,ME00,Crna Gora,10900,6767733700,2,0,0,620893,ME
2014,ME00,Crna Gora,11300,7023187300,2,0,0,621521,ME
2015,ME00,Crna Gora,12300,7651817700,2,0,0,622099,ME
2016,ME00,Crna Gora,13000,8088834000,2,0,0,622218,ME
2017,ME00,Crna Gora,13700,8526701900,2,0,0,622387,ME
2018,ME00,Crna Gora,14800,9210913200,2,0,0,622359,ME
2008,AL01,Veri,5100,4180944300,2,0,0,819793,AL
2008,AL02,Qender,8800,9772945600,2,0,0,1110562,AL
2008,AL03,Jug,5400,4795129800,2,0,0,887987,AL
2009,AL01,Veri,5300,4344902900,2,0,0,819793,AL
2009,AL02,Qender,9000,9995058000,2,0,0,1110562,AL
2009,AL03,Jug,5500,4883928500,2,0,0,887987,AL
2010,AL01,Veri,6100,5000737300,2,0,0,819793,AL
2010,AL02,Qender,9400,10439282800,2,0,0,1110562,AL
2010,AL03,Jug,6200,5505519400,2,0,0,887987,AL
2011,AL01,Veri,6200,5082716600,2,0,0,819793,AL
2011,AL02,Qender,9400,10439282800,2,0,0,1110562,AL
2011,AL03,Jug,7200,6393506400,2,0,0,887987,AL
2012,AL01,Veri,6500,5328654500,2,0,0,819793,AL
2012,AL02,Qender,9500,10550339000,2,0,0,1110562,AL
2012,AL03,Jug,7600,6748701200,2,0,0,887987,AL
2013,AL01,Veri,6300,5164695900,2,0,0,819793,AL
2013,AL02,Qender,9100,10106114200,2,0,0,1110562,AL
2013,AL03,Jug,7500,6659902500,2,0,0,887987,AL
2014,AL01,Veri,6600,5410633800,2,0,0,819793,AL
2014,AL02,Qender,9800,10883507600,2,0,0,1110562,AL
2014,AL03,Jug,8100,7192694700,2,0,0,887987,AL
2015,AL01,Veri,7100,5820530300,2,0,0,819793,AL
2015,AL02,Qender,10600,11771957200,2,0,0,1110562,AL
2015,AL03,Jug,8100,7192694700,2,0,0,887987,AL
2016,AL01,Veri,7100,6021218900,2,0,0,848059,AL
2016,AL02,Qender,10300,11438788600,2,0,0,1110562,AL
2016,AL03,Jug,8000,7419240000,2,0,0,927405,AL
2017,AL01,Veri,7500,6201780000,2,0,0,826904,AL
2017,AL02,Qender,11100,12722631300,2,0,0,1146183,AL
2017,AL03,Jug,8100,7318382400,2,0,0,903504,AL
2012,RS11,Beogradski region,18100,30512925700,2,0,0,1685797,RS
2012,RS12,Region Vojvodine,10700,19974920500,2,0,0,1866815,RS
2012,RS21,Region Sumadije i Zapadne Srbije,7200,13916016000,2,0,0,1932780,RS
2012,RS22,Region Juzne i Istocne Srbije,6700,10139666100,2,0,0,1513383,RS
2013,RS11,Beogradski region,18400,31018664800,2,0,0,1685797,RS
2013,RS12,Region Vojvodine,11000,20534965000,2,0,0,1866815,RS
2013,RS21,Region Sumadije i Zapadne Srbije,7300,14109294000,2,0,0,1932780,RS
2013,RS22,Region Juzne i Istocne Srbije,6800,10291004400,2,0,0,1513383,RS
2014,RS11,Beogradski region,17800,30007186600,2,0,0,1685797,RS
2014,RS12,Region Vojvodine,11100,20721646500,2,0,0,1866815,RS
2014,RS21,Region Sumadije i Zapadne Srbije,7700,14882406000,2,0,0,1932780,RS
2014,RS22,Region Juzne i Istocne Srbije,6800,10291004400,2,0,0,1513383,RS
2015,RS11,Beogradski region,18900,31861563300,2,0,0,1685797,RS
2015,RS12,Region Vojvodine,11200,20908328000,2,0,0,1866815,RS
2015,RS21,Region Sumadije i Zapadne Srbije,8000,15462240000,2,0,0,1932780,RS
2015,RS22,Region Juzne i Istocne Srbije,7000,10593681000,2,0,0,1513383,RS
2016,RS11,Beogradski region,19000,32030143000,2,0,0,1685797,RS
2016,RS12,Region Vojvodine,11300,21095009500,2,0,0,1866815,RS
2016,RS21,Region Sumadije i Zapadne Srbije,7900,15268962000,2,0,0,1932780,RS
2016,RS22,Region Juzne i Istocne Srbije,7100,10745019300,2,0,0,1513383,RS
2017,RS11,Beogradski region,19400,32704461800,2,0,0,1685797,RS
2017,RS12,Region Vojvodine,11500,21576472500,2,0,0,1876215,RS
2017,RS21,Region Sumadije i Zapadne Srbije,8000,15595888000,2,0,0,1949486,RS
2017,RS22,Region Juzne i Istocne Srbije,7400,11312927600,2,0,0,1528774,RS
2018,RS11,Beogradski region,20900,35288939400,2,0,0,1688466,RS
2018,RS12,Region Vojvodine,11900,22215098500,2,0,0,1866815,RS
2018,RS21,Region Sumadije i Zapadne Srbije,8200,15848796000,2,0,0,1932780,RS
2018,RS22,Region Juzne i Istocne Srbije,8000,12107064000,2,0,0,1513383,RS
1995,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,0,2,14601,13894360000,951580,EA12
1995,BE21,Prov. Antwerpen,0,0,2,15378,25046980000,1628710,EA12
1995,BE22,Prov. Limburg (BE),0,0,2,13728,10592380000,771613,EA12
1995,BE23,Prov. Oost-Vlaanderen,0,0,2,15496,20910680000,1349382,EA12
1995,BE24,Prov. Vlaams-Brabant,0,0,2,18444,18356840000,995266,EA12
1995,BE25,Prov. West-Vlaanderen,0,0,2,14490,16245010000,1121135,EA12
1995,BE31,Prov. Brabant wallon,0,0,2,17963,6044740000,336505,EA12
1995,BE32,Prov. Hainaut,0,0,2,11490,14783890000,1286649,EA12
1995,BE33,Prov. Liège,0,0,2,12502,12689370000,1015007,EA12
1995,BE34,Prov. Luxembourg (BE),0,0,2,12697,3050900000,240281,EA12
1995,BE35,Prov. Namur,0,0,2,13169,5721040000,434446,EA12
1995,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1995,ITC1,Piemonte,0,0,2,17118,72942050000,4261168,EA12
1995,ITC2,Valle d'Aosta/Vallée d'Aoste,0,0,2,18238,2127480000,116653,EA12
1995,ITC3,Liguria,0,0,2,15677,25729160000,1641159,EA12
1995,ITC4,Lombardia,0,0,2,19308,171374960000,8875974,EA12
1995,ITH1,Provincia Autonoma di Bolzano/Bozen,0,0,2,20490,9142740000,446195,EA12
1995,ITH2,Provincia Autonoma di Trento,0,0,2,18923,8628530000,455982,EA12
1995,ITH3,Veneto,0,0,2,16425,72269930000,4400073,EA12
1995,ITH4,Friuli-Venezia Giulia,0,0,2,16361,19357530000,1183131,EA12
1995,ITH5,Emilia-Romagna,0,0,2,18990,75648880000,3983566,EA12
1995,ITI1,Toscana,0,0,2,15967,55968840000,3505309,EA12
1995,ITI2,Umbria,0,0,2,14713,11971360000,813664,EA12
1995,ITI3,Marche,0,0,2,13983,20231000000,1446785,EA12
1995,ITI4,Lazio,0,0,2,16409,84574490000,5154261,EA12
1995,ITF1,Abruzzo,0,0,2,12521,15705860000,1254352,EA12
1995,ITF2,Molise,0,0,2,10053,3309570000,329214,EA12
1995,ITF3,Campania,0,0,2,10026,57063980000,5691818,EA12
1995,ITF4,Puglia,0,0,2,9731,39466300000,4055934,EA12
1995,ITF5,Basilicata,0,0,2,9323,5685100000,609799,EA12
1995,ITF6,Calabria,0,0,2,8548,17649680000,2064883,EA12
1995,ITG1,Sicilia,0,0,2,9158,45834860000,5004913,EA12
1995,ITG2,Sardegna,0,0,2,9767,16126970000,1651147,EA12
1995,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1995,LU00,Luxembourg,0,0,2,17623,7148940000,405650,EA12
1995,PT11,Norte,0,0,2,7147,25381550000,3551449,EA12
1995,PT15,Algarve,0,0,2,9352,3343440000,357495,EA12
1995,PT16,Centro (PT),0,0,2,7296,16653480000,2282411,EA12
1995,PT17,Área Metropolitana de Lisboa,0,0,2,10838,27657390000,2551871,EA12
1995,PT18,Alentejo,0,0,2,7668,5974620000,779171,EA12
1995,PT20,Região Autónoma dos Açores (PT),0,0,2,6963,1669330000,239757,EA12
1995,PT30,Região Autónoma da Madeira (PT),0,0,2,7388,1821220000,246505,EA12
1996,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,0,2,14756,13990570000,948122,EA12
1996,BE21,Prov. Antwerpen,0,0,2,15685,25585910000,1631243,EA12
1996,BE22,Prov. Limburg (BE),0,0,2,13926,10796930000,775302,EA12
1996,BE23,Prov. Oost-Vlaanderen,0,0,2,15818,21382090000,1351777,EA12
1996,BE24,Prov. Vlaams-Brabant,0,0,2,18859,18843770000,999186,EA12
1996,BE25,Prov. West-Vlaanderen,0,0,2,14685,16488619999.999998,1122849,EA12
1996,BE31,Prov. Brabant wallon,0,0,2,18306,6206710000,339062,EA12
1996,BE32,Prov. Hainaut,0,0,2,11603,14907580000,1284761,EA12
1996,BE33,Prov. Liège,0,0,2,12736,12910620000,1013729,EA12
1996,BE34,Prov. Luxembourg (BE),0,0,2,12574,3034590000,241339,EA12
1996,BE35,Prov. Namur,0,0,2,13373,5826160000,435677,EA12
1996,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1996,ITC1,Piemonte,0,0,2,17852,75880510000,4250494,EA12
1996,ITC2,Valle d'Aosta/Vallée d'Aoste,0,0,2,19154,2242200000,117063,EA12
1996,ITC3,Liguria,0,0,2,16332,26606750000,1629143,EA12
1996,ITC4,Lombardia,0,0,2,20198,179383520000,8881327,EA12
1996,ITH1,Provincia Autonoma di Bolzano/Bozen,0,0,2,21899,9818490000,448361,EA12
1996,ITH2,Provincia Autonoma di Trento,0,0,2,19844,9091890000,458159,EA12
1996,ITH3,Veneto,0,0,2,17218,75920430000,4409243,EA12
1996,ITH4,Friuli-Venezia Giulia,0,0,2,17148,20239640000,1180292,EA12
1996,ITH5,Emilia-Romagna,0,0,2,19917,79341830000,3983566,EA12
1996,ITI1,Toscana,0,0,2,16665,58298040000,3498181,EA12
1996,ITI2,Umbria,0,0,2,15313,12467090000,814173,EA12
1996,ITI3,Marche,0,0,2,14734,21317060000,1446785,EA12
1996,ITI4,Lazio,0,0,2,17065,87865640000,5148923,EA12
1996,ITF1,Abruzzo,0,0,2,13217,16594720000.000002,1255514,EA12
1996,ITF2,Molise,0,0,2,10697,3509810000,328100,EA12
1996,ITF3,Campania,0,0,2,10457,59642560000,5703781,EA12
1996,ITF4,Puglia,0,0,2,10239,41544160000,4057268,EA12
1996,ITF5,Basilicata,0,0,2,10005,6092160000,608902,EA12
1996,ITF6,Calabria,0,0,2,8792,18130690000,2062112,EA12
1996,ITG1,Sicilia,0,0,2,9637,48274830000,5009331,EA12
1996,ITG2,Sardegna,0,0,2,10307,17010430000,1650440,EA12
1996,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1996,LU00,Luxembourg,0,0,2,18022,7417730000,411600,EA12
1996,PT11,Norte,0,0,2,7482,26704310000,3569019,EA12
1996,PT15,Algarve,0,0,2,9593,3472070000,361927,EA12
1996,PT16,Centro (PT),0,0,2,7677,17577200000,2289462,EA12
1996,PT17,Área Metropolitana de Lisboa,0,0,2,11321,28992840000,2561025,EA12
1996,PT18,Alentejo,0,0,2,8133,6326180000,777816,EA12
1996,PT20,Região Autónoma dos Açores (PT),0,0,2,7406,1775900000,239786,EA12
1996,PT30,Região Autónoma da Madeira (PT),0,0,2,7883,1928710000,244658,EA12
1997,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,0,2,15484,14718710000,950597,EA12
1997,BE21,Prov. Antwerpen,0,0,2,16371,26776280000,1635640,EA12
1997,BE22,Prov. Limburg (BE),0,0,2,14370,11208270000,779969,EA12
1997,BE23,Prov. Oost-Vlaanderen,0,0,2,16556,22428420000,1354737,EA12
1997,BE24,Prov. Vlaams-Brabant,0,0,2,19795,19888160000,1004692,EA12
1997,BE25,Prov. West-Vlaanderen,0,0,2,15272,17162480000,1123786,EA12
1997,BE31,Prov. Brabant wallon,0,0,2,19208,6560890000,341565,EA12
1997,BE32,Prov. Hainaut,0,0,2,12041,15464740000,1284347,EA12
1997,BE33,Prov. Liège,0,0,2,13199,13395960000,1014941,EA12
1997,BE34,Prov. Luxembourg (BE),0,0,2,13130,3184250000,242526,EA12
1997,BE35,Prov. Namur,0,0,2,13928,6092620000,437426,EA12
1997,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1997,ITC1,Piemonte,0,0,2,18653,79186610000,4245330,EA12
1997,ITC2,Valle d'Aosta/Vallée d'Aoste,0,0,2,19980,2349360000,117588,EA12
1997,ITC3,Liguria,0,0,2,17135,27738490000,1618812,EA12
1997,ITC4,Lombardia,0,0,2,21099,187816180000,8901539,EA12
1997,ITH1,Provincia Autonoma di Bolzano/Bozen,0,0,2,22354,10074760000,450683,EA12
1997,ITH2,Provincia Autonoma di Trento,0,0,2,20389,9398920000,460984,EA12
1997,ITH3,Veneto,0,0,2,18087,80063240000,4426481,EA12
1997,ITH4,Friuli-Venezia Giulia,0,0,2,17932,21121370000,1177870,EA12
1997,ITH5,Emilia-Romagna,0,0,2,20707,82488820000,3983566,EA12
1997,ITI1,Toscana,0,0,2,17364,60682970000,3494793,EA12
1997,ITI2,Umbria,0,0,2,15973,13035900000,816105,EA12
1997,ITI3,Marche,0,0,2,15332,22181610000,1446785,EA12
1997,ITI4,Lazio,0,0,2,17858,91851980000,5143465,EA12
1997,ITF1,Abruzzo,0,0,2,13710,17239610000,1257426,EA12
1997,ITF2,Molise,0,0,2,11401,3728680000,327041,EA12
1997,ITF3,Campania,0,0,2,11023,62998700000,5715238,EA12
1997,ITF4,Puglia,0,0,2,10674,43271910000,4054098,EA12
1997,ITF5,Basilicata,0,0,2,10625,6450800000,607150,EA12
1997,ITF6,Calabria,0,0,2,9343,19214920000,2056715,EA12
1997,ITG1,Sicilia,0,0,2,10145,50831640000,5010307,EA12
1997,ITG2,Sardegna,0,0,2,11046,18216380000,1649117,EA12
1997,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1997,LU00,Luxembourg,0,0,2,19057,7944000000,416850,EA12
1997,PT11,Norte,0,0,2,7855,28183450000,3587839,EA12
1997,PT15,Algarve,0,0,2,10091,3703300000,366996,EA12
1997,PT16,Centro (PT),0,0,2,7931,18218980000,2297278,EA12
1997,PT17,Área Metropolitana de Lisboa,0,0,2,12164,31293740000,2572657,EA12
1997,PT18,Alentejo,0,0,2,8530,6621980000,776279,EA12
1997,PT20,Região Autónoma dos Açores (PT),0,0,2,7789,1868760000,239935,EA12
1997,PT30,Região Autónoma da Madeira (PT),0,0,2,8512,2070170000,243212,EA12
1998,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,0,2,15837,15095560000,953175,EA12
1998,BE21,Prov. Antwerpen,0,0,2,16840,27582010000,1637857,EA12
1998,BE22,Prov. Limburg (BE),0,0,2,14714,11535030000,783927,EA12
1998,BE23,Prov. Oost-Vlaanderen,0,0,2,17000,23078630000,1357576,EA12
1998,BE24,Prov. Vlaams-Brabant,0,0,2,20424,20584730000,1007882,EA12
1998,BE25,Prov. West-Vlaanderen,0,0,2,15634,17590860000,1125140,EA12
1998,BE31,Prov. Brabant wallon,0,0,2,19667,6775520000,344508,EA12
1998,BE32,Prov. Hainaut,0,0,2,12299,15776780000,1282783,EA12
1998,BE33,Prov. Liège,0,0,2,13420,13645380000,1016762,EA12
1998,BE34,Prov. Luxembourg (BE),0,0,2,13278,3237060000,243790,EA12
1998,BE35,Prov. Namur,0,0,2,14231,6245650000,438864,EA12
1998,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1998,ITC1,Piemonte,0,0,2,18308,77602340000,4238764,EA12
1998,ITC2,Valle d'Aosta/Vallée d'Aoste,0,0,2,19620,2316580000,118071,EA12
1998,ITC3,Liguria,0,0,2,16936,27238390000,1608299,EA12
1998,ITC4,Lombardia,0,0,2,20916,186623420000,8922361,EA12
1998,ITH1,Provincia Autonoma di Bolzano/Bozen,0,0,2,22121,10032840000,453549,EA12
1998,ITH2,Provincia Autonoma di Trento,0,0,2,20039,9295850000,463899,EA12
1998,ITH3,Veneto,0,0,2,17766,78958090000,4444340,EA12
1998,ITH4,Friuli-Venezia Giulia,0,0,2,17684,20817640000,1177178,EA12
1998,ITH5,Emilia-Romagna,0,0,2,20313,80917410000,3983566,EA12
1998,ITI1,Toscana,0,0,2,17056,59572160000,3492712,EA12
1998,ITI2,Umbria,0,0,2,15845,12955230000,817638,EA12
1998,ITI3,Marche,0,0,2,15007,21711390000,1446785,EA12
1998,ITI4,Lazio,0,0,2,17578,90277020000,5135769,EA12
1998,ITF1,Abruzzo,0,0,2,13433,16913770000,1259153,EA12
1998,ITF2,Molise,0,0,2,11399,3711810000,325621,EA12
1998,ITF3,Campania,0,0,2,11106,63568800000,5723749,EA12
1998,ITF4,Puglia,0,0,2,10536,42683530000,4051043,EA12
1998,ITF5,Basilicata,0,0,2,10717,6492110000,605768,EA12
1998,ITF6,Calabria,0,0,2,9357,19187340000,2050493,EA12
1998,ITG1,Sicilia,0,0,2,10072,50474480000,5011170,EA12
1998,ITG2,Sardegna,0,0,2,11019,18142310000,1646474,EA12
1998,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1998,LU00,Luxembourg,0,0,2,19771,8344270000,422050,EA12
1998,PT11,Norte,0,0,2,8152,29415880000,3608348,EA12
1998,PT15,Algarve,0,0,2,10425,3886270000,372798,EA12
1998,PT16,Centro (PT),0,0,2,8350,19262530000,2306952,EA12
1998,PT17,Área Metropolitana de Lisboa,0,0,2,13098,33891150000,2587604,EA12
1998,PT18,Alentejo,0,0,2,8855,6866980000,775528,EA12
1998,PT20,Região Autónoma dos Açores (PT),0,0,2,8328,1998640000,239993,EA12
1998,PT30,Região Autónoma da Madeira (PT),0,0,2,9081,2202350000,242535,EA12
1999,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,0,0,2,16424,15676130000,954460,EA12
1999,BE21,Prov. Antwerpen,0,0,2,17514,28739170000,1640966,EA12
1999,BE22,Prov. Limburg (BE),0,0,2,15337,12078130000,787491,EA12
1999,BE23,Prov. Oost-Vlaanderen,0,0,2,17728,24104320000,1359702,EA12
1999,BE24,Prov. Vlaams-Brabant,0,0,2,21211,21457000000,1011588,EA12
1999,BE25,Prov. West-Vlaanderen,0,0,2,16186,18242850000,1127091,EA12
1999,BE31,Prov. Brabant wallon,0,0,2,20484,7116540000,347423,EA12
1999,BE32,Prov. Hainaut,0,0,2,12797,16386060000.000002,1280427,EA12
1999,BE33,Prov. Liège,0,0,2,14111,14369020000,1018259,EA12
1999,BE34,Prov. Luxembourg (BE),0,0,2,13942,3417670000,245140,EA12
1999,BE35,Prov. Namur,0,0,2,14892,6570450000,441205,EA12
1999,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EA12
1999,ITC1,Piemonte,0,0,2,19025,80523020000,4232495,EA12
1999,ITC2,Valle d'Aosta/Vallée d'Aoste,0,0,2,20005,2372910000,118615,EA12
1999,ITC3,Liguria,0,0,2,17377,27767550000,1597964,EA12
1999,ITC4,Lombardia,0,0,2,21557,192818600000,8944601,EA12
1999,ITH1,Provincia Autonoma di Bolzano/Bozen,0,0,2,22645,10322960000,455859,EA12
1999,ITH2,Provincia Autonoma di Trento,0,0,2,20781,9705220000,467025,EA12
1999,ITH3,Veneto,0,0,2,18353,81932510000,4464206,EA12
1999,ITH4,Friuli-Venezia Giulia,0,0,2,18272,21507110000,1177047,EA12
1999,ITH5,Emilia-Romagna,0,0,2,21023,83747130000,3983566,EA12
1999,ITI1,Toscana,0,0,2,17752,61965490000,3490565,EA12
1999,ITI2,Umbria,0,0,2,16611,13600060000,818737,EA12
1999,ITI3,Marche,0,0,2,15652,22645420000,1446785,EA12
1999,ITI4,Lazio,0,0,2,18094,92745940000,5125728,EA12
1999,ITF1,Abruzzo,0,0,2,13735,17313460000,1260492,EA12
1999,ITF2,Molise,0,0,2,11951,3873660000,324125,EA12
1999,ITF3,Campania,0,0,2,11466,65619340000,5722729,EA12
1999,ITF4,Puglia,0,0,2,11031,44593880000,4042633,EA12
1999,ITF5,Basilicata,0,0,2,11316,6829480000,603507,EA12
1999,ITF6,Calabria,0,0,2,9805,20016040000,2041446,EA12
